common_risk_budget_percent,common_risk_budget_probability,is_external_display_point,model_id,selected_calibration_method,maximum_feasible_approval_rate_percent,approved_count,rejected_count,boundary_calibrated_pd_cutoff,approved_portfolio_mean_calibrated_pd,cumulative_expected_defaults,realised_approved_defaults,realised_approved_non_defaults,realised_approved_default_rate,budget_slack,feasibility_flag,status,stable_tie_break_rule
1.3,0.013,False,logit_T_plus_AD,identity,45.42858265756619,104031,124968,0.0208084246756583,0.0129999597199601,1352.3988096271707,1096,102935,0.0105353212023339,4.028003988340578e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.31,0.0131,False,logit_T_plus_AD,identity,46.00937121996166,105361,123638,0.0210308660799221,0.0130999475585664,1380.2235747181203,1115,104246,0.0105826634143563,5.2441433544617166e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.32,0.0132,False,logit_T_plus_AD,identity,46.58841304983864,106687,122312,0.0212642079036871,0.0131999681408779,1408.2650010458462,1142,105545,0.0107042095100621,3.1859122045369004e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.33,0.0133,False,logit_T_plus_AD,identity,47.16527146406753,108008,120991,0.021486846015611,0.0132999524906625,1436.5012686114758,1163,106845,0.0107677209095622,4.7509337495338366e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.34,0.0134,False,logit_T_plus_AD,identity,47.739946462648305,109324,119675,0.021721570881939,0.0133999405945174,1464.9351055550276,1191,108133,0.0108942226775456,5.940548253313693e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.35,0.0135,False,logit_T_plus_AD,identity,48.31287472871061,110636,118363,0.0219486013394399,0.013499992222423,1493.5851395199938,1208,109428,0.0109186883112187,7.777576974815625e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.36,0.0136,False,logit_T_plus_AD,identity,48.8836195791248,111943,117056,0.0221713323459891,0.0135999306921947,1522.417041476353,1234,110709,0.0110234673003224,6.930780528484337e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.37,0.0137,False,logit_T_plus_AD,identity,49.45305438015013,113247,115752,0.0224133078459854,0.0136999736928847,1551.4809207981175,1256,111991,0.0110908015223361,2.6307115263968228e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.38,0.0138,False,logit_T_plus_AD,identity,50.0189957161385,114543,114456,0.0226523604066085,0.0137999326466267,1580.6856851425705,1283,113260,0.0112010336729437,6.735337322594237e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.39,0.0139,False,logit_T_plus_AD,identity,50.583190319608384,115835,113164,0.0228899100347077,0.0138999674155351,1610.1027255785084,1309,114526,0.0113005568265204,3.258446489885769e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.4,0.014,False,logit_T_plus_AD,identity,51.14432814117093,117120,111879,0.0231415420945523,0.0139999944326021,1639.6793479463686,1347,115773,0.0115010245901639,5.567397810130048e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.41,0.0141,False,logit_T_plus_AD,identity,51.70284586395574,118399,110600,0.0233720865324563,0.0140999760119392,1669.4230598375923,1372,117027,0.0115879357089164,2.3988060775595458e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.42,0.0142,False,logit_T_plus_AD,identity,52.25874348796283,119672,109327,0.0236248087181083,0.0141999251387799,1699.3334412080712,1402,118270,0.0117153553044989,7.48612200753701e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.43,0.0143,False,logit_T_plus_AD,identity,52.8120210131922,120939,108060,0.0238662471484384,0.0142999429390321,1729.420799103607,1429,119510,0.0118158741183571,5.7060967870864454e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.44,0.0144,False,logit_T_plus_AD,identity,53.363115122773465,122201,106798,0.0241034080491759,0.0143999783670885,1759.6917564365851,1462,120739,0.0119638955491362,2.1632911472585503e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.45,0.0145,False,logit_T_plus_AD,identity,53.911589133577,123457,105542,0.024358314382999,0.0144999895657833,1790.1252118229197,1497,121960,0.012125679386345,1.0434216612259515e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.46,0.0146,False,logit_T_plus_AD,identity,54.45744304560282,124707,104292,0.0245937081113449,0.0145999694185742,1820.718386282144,1519,123188,0.012180551212041,3.05814257094833e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.47,0.0147,False,logit_T_plus_AD,identity,55.00111354198053,125952,103047,0.0248466143548219,0.0146999895373007,1851.4930822020983,1548,124404,0.0122903963414634,1.0462699295485378e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.48,0.0148,False,logit_T_plus_AD,identity,55.541727256450905,127190,101809,0.0250985019146868,0.0147999872833271,1882.4103825663824,1582,125608,0.0124380847550908,1.2716672834547917e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.49,0.0149,False,logit_T_plus_AD,identity,56.078847505884305,128420,100579,0.025367563606921,0.0148999230740496,1913.448121169456,1614,126806,0.0125681358043918,7.692595034927696e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.5,0.015,True,logit_T_plus_AD,identity,56.613347656539986,129644,99355,0.0256173839549241,0.0149999295117248,1944.650861618053,1647,127997,0.0127040202400419,7.048827517334989e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.51,0.0151,False,logit_T_plus_AD,identity,57.14479102528832,130861,98138,0.0258776989333351,0.0150999185974185,1975.9904475767871,1671,129190,0.0127692742681165,8.140258146195622e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.52,0.0152,False,logit_T_plus_AD,identity,57.67405097838855,132073,96926,0.0261297577013196,0.015199950727053,2007.5030923740712,1693,130380,0.0128186684636526,4.9272946996831164e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.53,0.0153,False,logit_T_plus_AD,identity,58.20069083271106,133279,95720,0.0263823077952357,0.0152999855805373,2039.166778188434,1727,131552,0.0129577802954704,1.4419462675968608e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.54,0.0154,False,logit_T_plus_AD,identity,58.724273905126225,134478,94521,0.026633606230203,0.0153999322653781,2070.9520911835193,1761,132717,0.0130950787489403,6.773462187664725e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.55,0.0155,False,logit_T_plus_AD,identity,59.24567356189328,135672,93327,0.0268978462091855,0.0154999479125901,2102.9089331969262,1799,133873,0.0132599209859071,5.2087409883536107e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.56,0.0156,False,logit_T_plus_AD,identity,59.76401643675299,136859,92140,0.027162268729547,0.0155999634744401,2134.995401148407,1839,135020,0.0134371871780445,3.6525559831898646e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.57,0.0157,False,logit_T_plus_AD,identity,60.27930252970537,138039,90960,0.0274412220515147,0.0156999640427212,2167.2073364931957,1871,136168,0.0135541404965263,3.5957278769066514e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.58,0.0158,False,logit_T_plus_AD,identity,60.791095157620774,139211,89788,0.0277094055640702,0.0157999564187902,2199.5277330162135,1899,137312,0.0136411634138106,4.3581209724363745e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.59,0.0159,False,logit_T_plus_AD,identity,61.29983100362884,140376,88623,0.0279824859811826,0.0158999161557219,2231.966630275628,1927,138449,0.0137274177922151,8.384427802390905e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.6,0.016,False,logit_T_plus_AD,identity,61.80594675085917,141535,87464,0.0282557715293287,0.0159999565836963,2264.5538550734695,1960,139575,0.0138481647648991,4.341630360435445e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.61,0.0161,False,logit_T_plus_AD,identity,62.30856903305255,142686,86313,0.028541526533765,0.0160999676613396,2297.239985725904,1995,140691,0.0139817501366637,3.233866038843125e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.62,0.0162,False,logit_T_plus_AD,identity,62.80769785020895,143829,85170,0.0288268225791609,0.0161999644108441,2330.024681247304,2025,141804,0.0140792190726487,3.5589155841092575e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.63,0.0163,False,logit_T_plus_AD,identity,63.3033332023284,144964,84035,0.029107126717771,0.016299915600893,2362.900965167855,2061,142903,0.0142173229215529,8.439910698446186e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.64,0.0164,False,logit_T_plus_AD,identity,63.79634845567011,146093,82906,0.0293947665844096,0.0163999785169218,2395.9220614726605,2098,143995,0.0143607154346888,2.1483078174039383e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.65,0.0165,False,logit_T_plus_AD,identity,64.28587024397487,147214,81785,0.0296722519096979,0.0164999609790177,2429.025255565126,2126,145088,0.0144415612645536,3.902098220584515e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.66,0.0166,False,logit_T_plus_AD,identity,64.77233525037228,148328,80671,0.0299673094827289,0.0165999748530396,2462.241070001671,2162,146166,0.014575804972763,2.5146960312694144e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.67,0.0167,False,logit_T_plus_AD,identity,65.2548701086031,149433,79566,0.0302607563748164,0.0166999129454329,2495.5180911748807,2195,147238,0.0146888572136007,8.705456705851433e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.68,0.0168,False,logit_T_plus_AD,identity,65.7347848680562,150532,78467,0.030542388815884,0.01679995295653,2528.930518452386,2225,148307,0.0147809103712167,4.704346991818431e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.69,0.0169,False,logit_T_plus_AD,identity,66.21120616247232,151623,77376,0.0308440286387622,0.0168999336076617,2562.4186333944986,2257,149366,0.014885604426769,6.639233824171088e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.7,0.017,False,logit_T_plus_AD,identity,66.68457067498112,152707,76292,0.0311358207504497,0.0169999494655932,2596.011283042355,2298,150409,0.0150484260708415,5.0534406704355606e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.71,0.0171,False,logit_T_plus_AD,identity,67.15487840558255,153784,75215,0.0314233766230511,0.0170999600425924,2629.7002551900305,2328,151456,0.0151381157987827,3.995740759446531e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.72,0.0172,False,logit_T_plus_AD,identity,67.62212935427665,154854,74145,0.0317262941826656,0.0171999744229223,2663.4848392872104,2356,152498,0.0152143309181551,2.5577077695376763e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.73,0.0173,False,logit_T_plus_AD,identity,68.08588683793378,155916,73083,0.0320282452361544,0.0172999209692539,2697.3344778421924,2390,153526,0.0153287667718515,7.903074608975326e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.74,0.0174,False,logit_T_plus_AD,identity,68.54658753968359,156971,72028,0.0323338949783001,0.0173999295850668,2731.284346897535,2435,154536,0.0155124194914984,7.041493310655511e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.75,0.0175,True,logit_T_plus_AD,identity,69.00423145952603,158019,70980,0.0326319862898827,0.0174999544374486,2765.325300251199,2475,155544,0.0156626734759744,4.5562551346384206e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.76,0.0176,False,logit_T_plus_AD,identity,69.45881859746112,159060,69939,0.0329414450086875,0.0175999957205947,2799.455319317804,2510,156550,0.0157802087262668,4.279405232954225e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.77,0.0177,False,logit_T_plus_AD,identity,69.90947558722964,160092,68907,0.0332630937038921,0.0176999243189549,2833.616284070128,2547,157545,0.0159096019788621,7.568104509747543e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.78,0.0178,False,logit_T_plus_AD,identity,70.35707579509081,161117,67882,0.0335869555022447,0.0177999458414885,2867.873874143116,2590,158527,0.0160752744899669,5.415851141513107e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.79,0.0179,False,logit_T_plus_AD,identity,70.80118253791501,162134,66865,0.0338852874248268,0.0178999034082022,2902.182939185464,2624,159510,0.0161841439796711,9.659179774773596e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.8,0.018,False,logit_T_plus_AD,identity,71.24266918196149,163145,65854,0.0342114358926694,0.0179999692655111,2936.604985821812,2661,160484,0.016310643905728,3.0734488877526285e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.81,0.0181,False,logit_T_plus_AD,identity,71.68022567784139,164147,64852,0.0345396802308154,0.0180999292502133,2971.0490866347773,2713,161434,0.0165278683131583,7.074978661258946e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.82,0.0182,False,logit_T_plus_AD,identity,72.11472539181393,165142,63857,0.0348554156966258,0.0181999511219727,3005.5763281848213,2738,162404,0.0165796708287413,4.887802726796787e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.83,0.0183,False,logit_T_plus_AD,identity,72.54573164074952,166129,62870,0.0352022144679273,0.018299917798473,3040.1470439425298,2771,163358,0.0166798090640405,8.22015269463794e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.84,0.0184,False,logit_T_plus_AD,identity,72.97324442464814,167108,61891,0.0355457931852242,0.0183999337572016,3074.77613029845,2806,164302,0.0167915360126385,6.624279836817126e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.85,0.0185,False,logit_T_plus_AD,identity,73.3972637435098,168079,60920,0.0358910622020304,0.0184999818196192,3109.458444259782,2846,165233,0.0169325138774028,1.8180380759874604e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.86,0.0186,False,logit_T_plus_AD,identity,73.81691623107524,169040,59959,0.036253138501973,0.0185999073488716,3144.128338253258,2883,166157,0.0170551348793185,9.265112838399705e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.87,0.0187,False,logit_T_plus_AD,identity,74.23351193673335,169994,59005,0.0365953489293715,0.0186999499745656,3178.8792959763173,2919,167075,0.017171194277445,5.002543432622297e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.88,0.0188,False,logit_T_plus_AD,identity,74.64617749422487,170939,58060,0.0369631043718575,0.0187998994690533,3213.636015340502,2965,167974,0.0173453688157763,1.005309466992066e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.89,0.0189,False,logit_T_plus_AD,identity,75.05534958667941,171876,57123,0.0373346532670873,0.0188999143928323,3248.4416861824525,3011,168865,0.0175184435290558,8.560716765332321e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.9,0.019,False,logit_T_plus_AD,identity,75.46059153096738,172804,56195,0.0377008524631256,0.0189999262483934,3283.263255427375,3052,169752,0.0176616282030508,7.375160658920632e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.91,0.0191,False,logit_T_plus_AD,identity,75.86277669334801,173725,55274,0.0380566475757513,0.0190999883433366,3318.1454749461623,3097,170628,0.0178270254712908,1.1656663332498818e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.92,0.0192,False,logit_T_plus_AD,identity,76.26103170756204,174637,54362,0.0384232206619875,0.01919994130254,3353.020149251695,3135,171502,0.0179515223005434,5.869745990302878e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.93,0.0193,False,logit_T_plus_AD,identity,76.65622993986874,175542,53457,0.0388000337954941,0.0192999930725914,3387.9593839488425,3181,172361,0.0181210194711237,6.927408584267436e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.94,0.0194,False,logit_T_plus_AD,identity,77.04749802400883,176438,52561,0.039183175238115,0.0193999824905212,3422.8941106625875,3214,173224,0.0182160305603101,1.7509478755783903e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.95,0.0195,False,logit_T_plus_AD,identity,77.43483595998235,177325,51674,0.0395885490237127,0.0194999288132262,3457.824876805351,3256,174069,0.0183617651205413,7.118677371534265e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.96,0.0196,False,logit_T_plus_AD,identity,77.81868043091892,178204,50795,0.0399624348194474,0.0195999466389934,3492.788890855192,3296,174908,0.01849565666315,5.33610065300838e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.97,0.0197,False,logit_T_plus_AD,identity,78.1990314368185,179075,49924,0.0403590036603832,0.0196999406444015,3527.766870896214,3348,175727,0.0186960770626832,5.935559841199756e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.98,0.0198,False,logit_T_plus_AD,identity,78.57545229455151,179937,49062,0.0407779878995987,0.0197999363650837,3562.7411497240746,3381,176556,0.0187899098017639,6.363491625305251e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.99,0.0199,False,logit_T_plus_AD,identity,78.94837968724754,180791,48208,0.0411519301967369,0.0198999077821681,3597.724227845965,3407,177384,0.0188449646276639,9.221783183605005e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
2.0,0.02,True,logit_T_plus_AD,identity,79.31825029803623,181638,47361,0.0415499187726375,0.0199999248259877,3632.746345542768,3443,178195,0.0189552846871249,7.517401222345567e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.75,0.0075,True,lightgbm_T,identity,28.533749055672732,65342,163657,0.0116410746646268,0.0074999784489348,490.06359181030115,425,64917,0.006504239233571,2.1551065146861725e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.76,0.0076,False,lightgbm_T,identity,29.221524984825265,66917,162082,0.0118530707157144,0.0075999727043563,508.56737345741067,438,66479,0.0065454219406129,2.7295643697557163e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.77,0.0077,False,lightgbm_T,identity,29.90799086458893,68489,160510,0.0120623829060234,0.0076999728745164,527.3634422027549,460,68029,0.006716407014265,2.7125483583259613e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.78,0.0078,False,lightgbm_T,identity,30.59271001183411,70057,158942,0.0122756461251326,0.0077999487783256,546.441011563159,480,69577,0.0068515637266797,5.122167436467234e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.79,0.0079,False,lightgbm_T,identity,31.275682426560813,71621,157378,0.01248788566839,0.0078999798648932,565.804457903518,498,71123,0.0069532678962874,2.0135106771138056e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.8,0.008,False,lightgbm_T,identity,31.956034742509793,73179,155820,0.0127076002162551,0.0079999632291781,585.4293091480308,519,72660,0.0070921985815602,3.67708218092927e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.81,0.0081,False,lightgbm_T,identity,32.633330276551426,74730,154269,0.0129258077578958,0.0080999565801644,605.309755235691,544,74186,0.0072795396761675,4.3419835527372386e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.82,0.0082,False,lightgbm_T,identity,33.308442394944954,76276,152723,0.0131491752429527,0.0081999993629538,625.4631514086667,556,75720,0.0072893177408359,6.37046165818944e-10,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.83,0.0083,False,lightgbm_T,identity,33.9796243651719,77813,151186,0.013376361769845,0.0082999960262132,645.8475907877302,574,77239,0.007376659427088,3.9737867683908865e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.84,0.0084,False,lightgbm_T,identity,34.64687618723226,79341,149658,0.0136025077760691,0.0083999353474773,666.4592704042013,592,78749,0.0074614638081193,6.4652522637626e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.85,0.0085,False,lightgbm_T,identity,35.31107122738527,80862,148137,0.013835061377107,0.0084999812005881,687.3254798419558,605,80257,0.0074818827137592,1.8799411890049744e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.86,0.0086,False,lightgbm_T,identity,35.97046275311246,82372,146627,0.0140700507624353,0.0085999791412605,708.3974818239154,619,81753,0.0075146894575826,2.0858739433610163e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.87,0.0087,False,lightgbm_T,identity,36.62592413067306,83873,145126,0.0143059766922185,0.0086999812178181,729.6935246820578,648,83225,0.0077259666400391,1.8782181894841377e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.88,0.0088,False,lightgbm_T,identity,37.27701867693745,85364,143635,0.0145456041298619,0.0087999994587042,751.2031537928282,666,84698,0.007801883698046,5.41295766889882e-10,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.89,0.0089,False,lightgbm_T,identity,37.92374639190564,86845,142154,0.0147778018248084,0.0088999491562272,772.9160844725513,685,86160,0.0078876158673498,5.0843772797862237e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.9,0.009,False,lightgbm_T,identity,38.567854008096106,88320,140679,0.0150111243964001,0.0089999801019174,794.8782426013497,701,87619,0.0079370471014492,1.989808254276859e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.91,0.0091,False,lightgbm_T,identity,39.20715810986074,89784,139215,0.0152518013854426,0.0090999518176237,817.0300739935286,720,89064,0.008019246190858,4.81823762745609e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.92,0.0092,False,lightgbm_T,identity,39.84253206345879,91239,137760,0.0154928060229269,0.009199949631701,839.3942044467763,746,90493,0.0081763281053058,5.03682989049653e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.93,0.0093,False,lightgbm_T,identity,40.473102502631015,92683,136316,0.0157356334736525,0.0092999516895544,861.9474224429739,765,91918,0.0082539408521519,4.8310445562374515e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.94,0.0094,False,lightgbm_T,identity,41.10017947676627,94119,134880,0.0159761182891792,0.0093999493869115,884.7138363467293,785,93334,0.0083405051052391,5.0613088439094296e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.95,0.0095,False,lightgbm_T,identity,41.72332630273495,95546,133453,0.0162114784556751,0.0094999861505748,907.6856767428204,809,94737,0.0084671257823456,1.3849425193473984e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.96,0.0096,False,lightgbm_T,identity,42.34254298053703,96964,132035,0.0164575873671274,0.0095999400128204,930.848583403126,833,96131,0.0085908172105111,5.998717951018195e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.97,0.0097,False,lightgbm_T,identity,42.95826619330215,98374,130625,0.0167023091396659,0.0096999373791794,954.2216397394031,849,97525,0.0086303291520117,6.262082050990937e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.98,0.0098,False,lightgbm_T,identity,43.56962257477107,99774,129225,0.0169524634983807,0.0097999503472126,977.7802459427996,873,98901,0.0087497744903481,4.9652787303608454e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
0.99,0.0099,False,lightgbm_T,identity,44.17661212494378,101164,127835,0.0172070090620055,0.0098999568546645,1001.5192352452837,901,100263,0.0089063303151318,4.3145335458863454e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.0,0.01,True,lightgbm_T,identity,44.778798160690656,102543,126456,0.0174620140003476,0.0099999792963886,1025.427876989586,930,101613,0.009069366022059,2.0703611302783087e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.01,0.0101,False,lightgbm_T,identity,45.376617365141335,103912,125087,0.0177159189096892,0.0100999688364995,1049.5079617383403,948,102964,0.0091231041650627,3.1163500458994415e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.02,0.0102,False,lightgbm_T,identity,45.97050642142542,105272,123727,0.017964051334285,0.0101999536696362,1073.769522709944,971,104301,0.0092237252070826,4.6330363781543766e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.03,0.0103,False,lightgbm_T,identity,46.56046532954292,106623,122376,0.0182218311348786,0.0102999718115997,1098.2138944682,987,105636,0.0092569145493936,2.8188400252870952e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.04,0.0104,False,lightgbm_T,identity,47.1456207232346,107963,121036,0.0184914091289276,0.0103999761758108,1122.8126278690615,1014,106949,0.0093921065550234,2.3824189197829693e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.05,0.0105,False,lightgbm_T,identity,47.725099236241206,109290,119709,0.0187694503840694,0.0104999304666607,1147.5374007013568,1045,108245,0.0095617165339921,6.953333922012085e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.06,0.0106,False,lightgbm_T,identity,48.29977423482199,110606,118393,0.0190459884946474,0.0105999409518928,1172.417068925056,1071,109535,0.0096830190043939,5.9048107192011257e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.07,0.0107,False,lightgbm_T,identity,48.86920903584732,111910,117089,0.0193206741485659,0.0106999667782001,1197.4332821483738,1091,110819,0.0097489053703869,3.322179989440066e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.08,0.0108,False,lightgbm_T,identity,49.433403639317206,113202,115797,0.0195972011337011,0.0107999614896044,1222.5772405462008,1121,112081,0.0099026518966096,3.851039557037361e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.09,0.0109,False,lightgbm_T,identity,49.99323141149088,114484,114515,0.0198712373607104,0.0108999785199676,1247.873140879979,1147,113337,0.0100188672652947,2.1480032327478304e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.1,0.011,False,lightgbm_T,identity,50.54825566923873,115755,113244,0.0201504775753282,0.010999986638795,1273.3034533737175,1180,114575,0.0101939441060861,1.3361204979217556e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.11,0.0111,False,lightgbm_T,identity,51.098039729431136,117014,111985,0.0204372265180013,0.0110999778532004,1298.852808514394,1201,115813,0.0102637291264293,2.2146799580000095e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.12,0.0112,False,lightgbm_T,identity,51.643020275197706,118262,110737,0.0207151868982903,0.0111999731743097,1324.5312275402207,1223,117039,0.0103414452655967,2.6825690240331324e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.13,0.0113,False,lightgbm_T,identity,52.183633989668074,119500,109499,0.0209862599683225,0.0112999754280137,1350.3470636476466,1251,118249,0.0104686192468619,2.4571986220051082e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
