algorithm_family,t_model_id,t_plus_ad_model_id,n_bins,t_risk_bin,t_plus_ad_risk_bin,case_count,share_of_total,share_within_t_bin,target_default_count,observed_default_rate,bin_assignment
logit,logit_T,logit_T_plus_AD,20,9,16,182,0.0007947632959095891,0.01589519650655022,10,0.054945054945054944,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,9,17,51,0.00022270839610653322,0.00445414847161572,1,0.0196078431372549,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,9,18,28,0.00012227127629378293,0.002445414847161572,1,0.03571428571428571,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,9,19,20,8.733662592413067e-05,0.0017467248908296944,1,0.05,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,9,20,6,2.62009877772392e-05,0.0005240174672489083,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,1,42,0.0001834069144406744,0.003668122270742358,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,2,78,0.0003406128411041096,0.006812227074235808,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,3,137,0.0005982558875802951,0.011965065502183406,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,4,243,0.0010611400049781877,0.021222707423580785,3,0.012345679012345678,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,5,506,0.002209616635880506,0.044192139737991264,3,0.005928853754940711,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,6,797,0.0034803645430766072,0.06960698689956332,7,0.00878293601003764,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,7,987,0.004310062489355848,0.08620087336244542,18,0.0182370820668693,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,8,1245,0.005436704963777134,0.10873362445414847,21,0.016867469879518072,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,9,1257,0.005489106939331613,0.10978165938864629,20,0.015910898965791568,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,10,1152,0.005030589653229927,0.10061135371179039,22,0.019097222222222224,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,11,982,0.004288228332874816,0.08576419213973799,31,0.031568228105906315,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,12,918,0.004008751129917598,0.08017467248908297,25,0.027233115468409588,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,13,884,0.003860278865846576,0.0772052401746725,31,0.03506787330316742,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,14,841,0.0036725051201096947,0.07344978165938865,17,0.020214030915576695,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,15,795,0.003471630880484194,0.06943231441048035,20,0.025157232704402517,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,16,403,0.001759833012371233,0.03519650655021834,17,0.04218362282878412,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,17,118,0.000515286092952371,0.010305676855895196,2,0.01694915254237288,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,18,43,0.00018777374573688096,0.0037554585152838427,3,0.06976744186046512,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,19,13,5.676880685068494e-05,0.0011353711790393012,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,10,20,9,3.9301481665858805e-05,0.0007860262008733624,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,1,30,0.000131004938886196,0.0026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,2,44,0.00019214057703308748,0.0038427947598253277,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,3,91,0.00039738164795479456,0.00794759825327511,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,4,157,0.0006855925135044258,0.013711790393013101,2,0.012738853503184714,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,5,326,0.00142358700256333,0.028471615720524018,3,0.009202453987730062,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,6,568,0.002480360176245311,0.04960698689956332,7,0.01232394366197183,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,7,827,0.003611369481962803,0.07222707423580786,13,0.015719467956469165,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,8,1091,0.004764212944161328,0.09528384279475982,16,0.01466544454628781,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,9,1217,0.005314433687483352,0.1062882096069869,19,0.015612161051766639,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,10,1219,0.0053231673500757646,0.10646288209606987,25,0.020508613617719443,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,11,1115,0.004869016895270285,0.09737991266375545,24,0.021524663677130046,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,12,893,0.0038995803475124343,0.07799126637554585,32,0.03583426651735722,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,13,954,0.004165957056581033,0.08331877729257642,27,0.02830188679245283,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,14,965,0.004213992200839305,0.08427947598253276,29,0.03005181347150259,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,15,917,0.004004384298621391,0.08008733624454148,38,0.04143947655398037,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,16,682,0.002978178944012856,0.059563318777292575,25,0.036656891495601175,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,17,255,0.0011135419805326661,0.0222707423580786,15,0.058823529411764705,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,18,57,0.00024890938388377244,0.004978165938864629,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,19,32,0.0001397386014786091,0.0027947598253275107,2,0.0625,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,11,20,10,4.366831296206534e-05,0.0008733624454148472,1,0.1,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,1,14,6.113563814689147e-05,0.001222707423580786,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,2,27,0.00011790444499757641,0.0023580786026200875,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,3,69,0.0003013113594382508,0.0060262008733624455,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,4,100,0.00043668312962065334,0.008733624454148471,1,0.01,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,5,182,0.0007947632959095891,0.01589519650655022,3,0.016483516483516484,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,6,359,0.0015676924353381456,0.031353711790393014,7,0.019498607242339833,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,7,657,0.0028690081616076927,0.05737991266375546,11,0.0167427701674277,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,8,841,0.0036725051201096947,0.07344978165938865,7,0.008323424494649227,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,9,1099,0.00479914759453098,0.0959825327510917,20,0.018198362147406732,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,10,1121,0.004895217883047524,0.09790393013100436,24,0.021409455842997322,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,11,1215,0.005305700024890938,0.10611353711790393,24,0.019753086419753086,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,12,1129,0.004930152533417177,0.09860262008733625,27,0.023914968999114262,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,13,925,0.004039318948991044,0.08078602620087336,22,0.023783783783783784,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,14,1013,0.004423600103057219,0.08847161572052402,34,0.03356367226061204,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,15,1047,0.004572072367128241,0.0914410480349345,41,0.039159503342884434,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,16,1001,0.00437119812750274,0.0874235807860262,46,0.04595404595404595,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,17,471,0.0020567775405132774,0.0411353711790393,21,0.044585987261146494,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,18,119,0.0005196529242485775,0.010393013100436681,11,0.09243697478991597,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,19,44,0.00019214057703308748,0.0038427947598253277,3,0.06818181818181818,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,12,20,17,7.423613203551108e-05,0.0014847161572052402,3,0.17647058823529413,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,1,16,6.986930073930454e-05,0.0013973799126637554,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,2,25,0.00010917078240516334,0.002183406113537118,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,3,36,0.00015720592666343522,0.0031441048034934497,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,4,54,0.00023580888999515283,0.004716157205240175,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,5,115,0.0005021855990637513,0.010043668122270743,4,0.034782608695652174,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,6,212,0.0009257682347957851,0.01851528384279476,4,0.018867924528301886,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,7,419,0.0018297023131105376,0.03659388646288209,8,0.01909307875894988,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,8,654,0.002855907667719073,0.057117903930131005,9,0.013761467889908258,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,9,899,0.003925781335289673,0.07851528384279476,14,0.01557285873192436,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,10,1114,0.0048646500639740785,0.09729257641921397,20,0.017953321364452424,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,11,1212,0.005292599531002319,0.10585152838427947,21,0.017326732673267328,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,12,1193,0.005209629736374395,0.10419213973799127,38,0.03185247275775356,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,13,1135,0.004956353521194416,0.09912663755458516,32,0.028193832599118944,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,14,953,0.004161590225284827,0.08323144104803494,24,0.025183630640083946,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,15,1102,0.0048122480884196005,0.09624454148471616,36,0.032667876588021776,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,16,1096,0.004786047100642361,0.09572052401746725,50,0.04562043795620438,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,17,902,0.003938881829178294,0.07877729257641922,43,0.04767184035476718,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,18,230,0.0010043711981275027,0.020087336244541485,13,0.05652173913043478,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,19,66,0.0002882108655496312,0.005764192139737992,3,0.045454545454545456,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,13,20,17,7.423613203551108e-05,0.0014847161572052402,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,1,8,3.493465036965227e-05,0.0006986899563318777,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,2,16,6.986930073930454e-05,0.0013973799126637554,1,0.0625,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,3,30,0.000131004938886196,0.0026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,4,47,0.0002052410709217071,0.004104803493449782,1,0.02127659574468085,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,5,79,0.0003449796724003162,0.006899563318777293,1,0.012658227848101266,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,6,125,0.0005458539120258167,0.010917030567685589,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,7,199,0.0008689994279451002,0.017379912663755458,2,0.010050251256281407,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,8,402,0.0017554661810750265,0.035109170305676854,7,0.017412935323383085,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,9,645,0.002816606186053214,0.05633187772925764,11,0.017054263565891473,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,10,900,0.00393014816658588,0.07860262008733625,13,0.014444444444444444,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,11,1108,0.0048384490761968395,0.09676855895196507,36,0.032490974729241874,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,12,1213,0.0052969663622985256,0.10593886462882096,40,0.03297609233305853,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,13,1202,0.0052489312180402535,0.10497816593886462,34,0.028286189683860232,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,14,1126,0.0049170520395285565,0.09834061135371179,37,0.03285968028419183,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,15,1069,0.004668142655644784,0.09336244541484716,42,0.03928905519176801,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,16,1288,0.005624478709514016,0.11248908296943232,48,0.037267080745341616,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,17,1221,0.005331901012668177,0.10663755458515284,61,0.049959049959049956,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,18,603,0.00263319927161254,0.05266375545851528,30,0.04975124378109453,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,19,139,0.0006069895501727082,0.012139737991266376,14,0.10071942446043165,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,14,20,30,0.000131004938886196,0.0026200873362445414,3,0.1,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,1,6,2.62009877772392e-05,0.0005240174672489083,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,2,10,4.366831296206534e-05,0.0008733624454148472,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,3,20,8.733662592413067e-05,0.0017467248908296944,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,4,39,0.0001703064205520548,0.003406113537117904,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,5,33,0.0001441054327748156,0.002882096069868996,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,6,70,0.00030567819073445735,0.00611353711790393,2,0.02857142857142857,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,7,110,0.0004803514425827187,0.00960698689956332,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,8,193,0.000842798440167861,0.01685589519650655,3,0.015544041450777202,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,9,351,0.0015327577849684932,0.030655021834061134,7,0.019943019943019943,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,10,617,0.0026943349097594315,0.05388646288209607,8,0.012965964343598054,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,11,914,0.003991283804732772,0.07982532751091703,21,0.022975929978118162,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,12,1142,0.004986921340267862,0.09973799126637554,38,0.03327495621716287,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,13,1272,0.0055546094087747105,0.11109170305676856,36,0.02830188679245283,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,14,1268,0.005537142083589884,0.11074235807860262,47,0.03706624605678233,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,15,1213,0.0052969663622985256,0.10593886462882096,48,0.03957131079967024,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,16,1284,0.005607011384329189,0.11213973799126638,57,0.04439252336448598,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,17,1430,0.0062445687535753434,0.12489082969432315,74,0.05174825174825175,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,18,1191,0.005200896073781981,0.1040174672489083,68,0.05709487825356843,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,19,236,0.001030572185904742,0.020611353711790393,16,0.06779661016949153,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,15,20,51,0.00022270839610653322,0.00445414847161572,5,0.09803921568627451,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,1,6,2.62009877772392e-05,0.0005240174672489083,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,2,7,3.056781907344573e-05,0.000611353711790393,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,3,8,3.493465036965227e-05,0.0006986899563318777,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,4,16,6.986930073930454e-05,0.0013973799126637554,1,0.0625,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,5,22,9.607028851654374e-05,0.0019213973799126639,1,0.045454545454545456,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,6,35,0.00015283909536722867,0.003056768558951965,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,7,61,0.00026637670906859857,0.0053275109170305675,1,0.01639344262295082,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,8,76,0.00033187917851169657,0.006637554585152838,2,0.02631578947368421,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,9,150,0.0006550246944309801,0.013100436681222707,5,0.03333333333333333,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,10,336,0.0014672553155253953,0.029344978165938864,6,0.017857142857142856,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,11,544,0.0023755562251363545,0.04751091703056769,15,0.027573529411764705,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,16,12,910,0.003973816479547945,0.0794759825327511,21,0.023076923076923078,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
